id,"product-live-url","product-image","offer-price","original-price","product-charge","discount","product-name","product-badge"
215,"https://www.joyalukkas.in/gold-floral-studs-bm11083288.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083288_1.jpg?tr=w-360","₹30,257","₹33,478","on Making Charges","50% Off","Gold Floral Studs",
216,"https://www.joyalukkas.in/zesty-designer-single-diamond-ring-kbjtdrg010.html","https://cdn.joyalukkas.in/media/catalog/product/k/b/kbjtdrg010_1.jpg?tr=w-360","₹184,659","₹190,027","on Making Charges","50% Off","Zesty Designer Single Diamond Ring",
217,"https://www.joyalukkas.in/gold-pear-cluster-clip-on-earrings-tm11041119.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041119_1.jpg?tr=w-360","₹41,153","₹45,503","on Making Charges","50% Off","Gold Pear Cluster Clip On Earrings","New"
218,"https://www.joyalukkas.in/gold-leaf-drop-earrings-bn11196438.html","https://cdn.joyalukkas.in/media/catalog/product/b/n/bn11196438_1_1.jpg?tr=w-360","₹49,707","₹54,834","on Making Charges","50% Off","Gold Leaf Drop Earrings","Express Delivery"
219,"https://www.joyalukkas.in/gold-floral-drop-studs-bm11083289.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083289_1.jpg?tr=w-360","₹53,489","₹59,161","on Making Charges","50% Off","Gold Floral Drop Studs","Express Delivery"
220,"https://www.joyalukkas.in/gold-floral-stud-bn11200663.html","https://cdn.joyalukkas.in/media/catalog/product/b/n/bn11200663_1_1.jpg?tr=w-360","₹27,625","₹30,363","on Making Charges","50% Off","Gold Floral Studs","Express Delivery"
221,"https://www.joyalukkas.in/gold-tulip-leaf-stud-bm11083290.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083290_1.jpg?tr=w-360","₹26,448","₹29,262","on Making Charges","50% Off","Gold Tulip Leaf Studs",
222,"https://www.joyalukkas.in/gold-heart-cluster-earring-tm11041121.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041121_1.jpg?tr=w-360","₹36,607","₹40,517","on Making Charges","50% Off","Gold Heart Cluster Clip On Earrings","Express Delivery"
223,"https://www.joyalukkas.in/ethnic-gold-studs-bn11200775.html","https://cdn.joyalukkas.in/media/catalog/product/b/n/bn11200775_1_1.jpg?tr=w-360","₹34,682","₹37,395","on Making Charges","50% Off","Ethnic Gold Studs","Express Delivery"
224,"https://www.joyalukkas.in/gold-tulip-leaf-stud-earrings-bm11083291.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083291_1.jpg?tr=w-360","₹27,563","₹30,501","on Making Charges","50% Off","Gold Tulip Leaf Stud Earrings","New"
225,"https://www.joyalukkas.in/beautiful-bandy-platinum-ring-eppr02551.html","https://cdn.joyalukkas.in/media/catalog/product/e/p/eppr02551_1_1.jpg?tr=w-360","₹31,572","₹37,971","on Making Charges","50% Off","Beautiful Bandy Platinum Ring",
226,"https://www.joyalukkas.in/heart-leaf-gold-ring-mz15062203.html","https://cdn.joyalukkas.in/media/catalog/product/m/z/mz15062203_1.jpg?tr=w-360","₹11,859","₹13,316","on Making Charges","50% Off","Heart Leaf Gold Ring","Express Delivery"
227,"https://www.joyalukkas.in/gold-apple-cluster-clip-on-earrings-tm11041122.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041122_1.jpg?tr=w-360","₹43,862","₹48,510","on Making Charges","50% Off","Gold Apple Cluster Clip On Earrings",
228,"https://www.joyalukkas.in/gold-floral-leaf-studs-bm11083292.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083292_1_1.jpg?tr=w-360","₹39,410","₹43,603","on Making Charges","50% Off","Gold Floral Leaf Studs","New"
229,"https://www.joyalukkas.in/gold-leaf-cluster-earring-tm11041123.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041123_1.jpg?tr=w-360","₹38,664","₹42,792","on Making Charges","50% Off","Gold Leaf Cluster Clip On Earrings","Express Delivery"
230,"https://www.joyalukkas.in/gold-tulip-leaf-stud-earrings-bm11083294.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083294_1.jpg?tr=w-360","₹31,575","₹34,938","on Making Charges","50% Off","Gold Tulip Leaf Stud Earrings","Express Delivery"
231,"https://www.joyalukkas.in/beautiful-whirling-plain-platinum-ring-eppr02414.html","https://cdn.joyalukkas.in/media/catalog/product/e/p/eppr02414_1_1.jpg?tr=w-360","₹46,079","₹55,401","on Making Charges","50% Off","Beautiful Whirling Plain Platinum Ring",
232,"https://www.joyalukkas.in/shining-star-diamond-ring-dsdr00004004.html","https://cdn.joyalukkas.in/media/catalog/product/d/s/dsdr00004004_1.jpg?tr=w-360","₹98,969","₹104,288","on Making Charges","50% Off","Shining Star Diamond Ring",
233,"https://www.joyalukkas.in/gold-heart-cluster-clip-on-earrings-tm11041124.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041124_1.jpg?tr=w-360","₹38,337","₹42,410","on Making Charges","50% Off","Gold Heart Cluster Clip On Earrings","Express Delivery"
234,"https://www.joyalukkas.in/gold-floral-stud-bm11083295.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083295_1.jpg?tr=w-360","₹45,174","₹49,974","on Making Charges","50% Off","Gold Floral Studs","Express Delivery"
235,"https://www.joyalukkas.in/designer-leaf-gold-ring-mz15062305.html","https://cdn.joyalukkas.in/media/catalog/product/m/z/mz15062305_1.jpg?tr=w-360","₹14,292","₹16,102","on Making Charges","50% Off","Designer Leaf Gold Ring","New"
236,"https://www.joyalukkas.in/gold-cluster-earring-tm11041125.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041125_1.jpg?tr=w-360","₹36,082","₹40,206","on Making Charges","50% Off","Gold Cluster Clip On Earrings",
237,"https://www.joyalukkas.in/rose-gold-ring-mu1500011113.html","https://cdn.joyalukkas.in/media/catalog/product/m/u/mu1500011113_1.jpg?tr=w-360","₹13,216","₹16,266","on Making Charges","50% Off","Rose Gold Ring",
238,"https://www.joyalukkas.in/gold-floral-stud-bm11083298.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083298_1.jpg?tr=w-360","₹51,359","₹56,832","on Making Charges","50% Off","Gold Floral Studs",
239,"https://www.joyalukkas.in/gold-rupee-cluster-clip-on-earrings-tm11041127.html","https://cdn.joyalukkas.in/media/catalog/product/t/m/tm11041127_1.jpg?tr=w-360","₹25,337","₹27,964","on Making Charges","50% Off","Gold Rupee Cluster Clip On Earrings","New"
240,"https://www.joyalukkas.in/gold-floral-leaf-studs-bm11083299.html","https://cdn.joyalukkas.in/media/catalog/product/b/m/bm11083299_1.jpg?tr=w-360","₹37,524","₹41,495","on Making Charges","50% Off","Gold Floral Leaf Studs","Express Delivery"
241,"https://www.joyalukkas.in/viny-pattern-radiant-platinum-ring-eppr02595.html","https://cdn.joyalukkas.in/media/catalog/product/e/p/eppr02595_1_1.jpg?tr=w-360","₹12,303","₹15,213","on Making Charges","50% Off","Viny Pattern Radiant Platinum Ring","Express Delivery"
242,"https://www.joyalukkas.in/smitten-hearts-gold-ring-mz15060564.html","https://cdn.joyalukkas.in/media/catalog/product/m/z/mz15060564_1.jpg?tr=w-360","₹18,685","₹21,052","on Making Charges","50% Off","Smitten Hearts Gold Ring",
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
