id,"product_img","product-name","product-name href","new-price","WebRupee","btn","tah-vc-icon src","offer","bvideo-icon2 href","bvideo-icon2"
184,,"The Afifi Round Bangle","https://www.bluestone.com/bangles/the-afifi-round-bangle~53646.html?impEvent=browseclick&posEvent=184&sortbyEvent=mostpopular&tagEvent=","1,63,779","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
185,,"The Suzanne Gold Chain","https://www.bluestone.com/chains/the-suzanne-gold-chain~43611.html?impEvent=browseclick&posEvent=185&sortbyEvent=mostpopular&tagEvent=","64,901","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
186,,"The Freida Necklace","https://www.bluestone.com/necklaces/the-freida-necklace~2390.html?impEvent=browseclick&posEvent=186&sortbyEvent=mostpopular&tagEvent=","1,80,682","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
187,,"The Circlet Nose Ring","https://www.bluestone.com/nose+rings/the-circlet-nose-ring~64258.html?impEvent=browseclick&posEvent=187&sortbyEvent=mostpopular&tagEvent=","10,298","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
188,,"The Kaloni Multi Pierced Stud Earrings","https://www.bluestone.com/earrings/the-kaloni-multi-pierced-stud-earrings~56495.html?impEvent=browseclick&posEvent=188&sortbyEvent=mostpopular&tagEvent=","11,645","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
189,,"The Fragrant Love Ring","https://www.bluestone.com/rings/the-fragrant-love-ring~23897.html?impEvent=browseclick&posEvent=189&sortbyEvent=mostpopular&tagEvent=","30,491","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
190,,"The Arnrita Ring","https://www.bluestone.com/rings/the-arnrita-ring~17840.html?impEvent=browseclick&posEvent=190&sortbyEvent=mostpopular&tagEvent=","1,01,326","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
191,,"The Anvay Gold Bangle","https://www.bluestone.com/bangles/the-anvay-gold-bangle~77245.html?impEvent=browseclick&posEvent=191&sortbyEvent=mostpopular&tagEvent=","2,45,384","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
192,,"The Aanya Ring","https://www.bluestone.com/rings/the-aanya-ring~69913.html?impEvent=browseclick&posEvent=192&sortbyEvent=mostpopular&tagEvent=","47,724","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
,,,,,,,,,,
